SubmissionID,ExerciseID,StudentID,StartDate,LastUpdateDate,NumberAutograderRuns,TimeOnTask,CodeHistoryLink,StudentCode
3576796,1968,66130,2020-10-26 12:22:05.826081+00:00,2020-10-26 12:30:36.056307+00:00,1.0,16.0,https://backend.academy.cs.cmu.edu/a/user/66130/files/4344535/1,
3140819,1922,66764,2020-09-28 17:42:28.974402+00:00,2020-09-28 18:07:15.372027+00:00,1.0,5.0,https://backend.academy.cs.cmu.edu/a/user/66764/files/3900026/1,
3212304,1928,66765,2020-10-01 17:51:08.231190+00:00,2020-10-01 17:57:29.134553+00:00,3.0,10.0,https://backend.academy.cs.cmu.edu/a/user/66765/files/3972573/1,
3988178,1933,67032,2020-11-20 02:44:40.331684+00:00,2020-11-20 02:45:50.199144+00:00,1.0,65.0,https://backend.academy.cs.cmu.edu/a/user/67032/files/4768288/1,
3483393,1965,67626,2020-10-20 02:04:36.941579+00:00,2020-10-21 03:11:40.082830+00:00,6.0,13.0,https://backend.academy.cs.cmu.edu/a/user/67626/files/4249204/1,
3555992,1974,67626,2020-10-23 14:02:58.450165+00:00,2020-10-26 16:10:39.901981+00:00,2.0,11.0,https://backend.academy.cs.cmu.edu/a/user/67626/files/4323269/1,
3659079,1986,67645,2020-10-29 22:52:24.248875+00:00,2020-10-29 22:54:48.517599+00:00,1.0,146.0,https://backend.academy.cs.cmu.edu/a/user/67645/files/4428318/1,
3610539,1967,67690,2020-10-27 16:54:31.984371+00:00,2020-11-06 18:01:23.123191+00:00,3.0,644.0,https://backend.academy.cs.cmu.edu/a/user/67690/files/4379171/1,
3648555,1986,67912,2020-10-29 15:41:53.733534+00:00,2020-10-29 15:43:27.934760+00:00,3.0,23.0,https://backend.academy.cs.cmu.edu/a/user/67912/files/4417969/1,
3246561,2004,70035,2020-10-05 04:16:55.649503+00:00,2020-10-05 04:23:19.744502+00:00,1.0,16.0,https://backend.academy.cs.cmu.edu/a/user/70035/files/4007327/1,
4361584,1992,70098,2021-01-03 18:21:47.692371+00:00,2021-01-03 18:54:18.111548+00:00,1.0,401.0,https://backend.academy.cs.cmu.edu/a/user/70098/files/5157063/1,
3318282,1934,70107,2020-10-08 13:31:47.654935+00:00,2020-10-08 13:33:42.718633+00:00,2.0,6.0,https://backend.academy.cs.cmu.edu/a/user/70107/files/4080157/1,
3489716,1986,70278,2020-10-20 13:51:47.779515+00:00,2020-10-20 13:54:18.441456+00:00,1.0,5.0,https://backend.academy.cs.cmu.edu/a/user/70278/files/4255591/1,
3201458,1992,70314,2020-10-01 13:40:49.669562+00:00,2020-10-01 13:44:19.256767+00:00,1.0,0.0,https://backend.academy.cs.cmu.edu/a/user/70314/files/3961335/1,
3607300,2036,70454,2020-10-27 15:37:26.699750+00:00,2020-10-27 15:41:00.092736+00:00,1.0,5.0,https://backend.academy.cs.cmu.edu/a/user/70454/files/4375845/1,
4188792,2038,70494,2020-12-08 14:06:35.139053+00:00,2020-12-08 14:07:28.556441+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/70494/files/4975668/1,
3469462,2001,70603,2020-10-19 15:01:55.434066+00:00,2020-10-19 15:14:49.011340+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/70603/files/4234974/1,
3582520,2016,70603,2020-10-26 14:55:43.568472+00:00,2020-10-27 15:01:46.364447+00:00,3.0,54.0,https://backend.academy.cs.cmu.edu/a/user/70603/files/4350413/1,
3615046,2072,70973,2020-10-27 18:46:15.802992+00:00,2020-10-30 18:20:25.755777+00:00,1.0,100.0,https://backend.academy.cs.cmu.edu/a/user/70973/files/4383741/1,
3590789,2022,71029,2020-10-26 18:22:38.180842+00:00,2020-10-26 18:29:37.579550+00:00,1.0,11.0,https://backend.academy.cs.cmu.edu/a/user/71029/files/4358947/1,
3393442,2017,71186,2020-10-13 19:14:57.040954+00:00,2020-10-14 20:25:32.840596+00:00,4.0,9.0,https://backend.academy.cs.cmu.edu/a/user/71186/files/4157074/1,
3593625,2038,71186,2020-10-26 20:43:59.145712+00:00,2020-10-26 20:52:52.155035+00:00,1.0,8.0,https://backend.academy.cs.cmu.edu/a/user/71186/files/4361816/1,
3593787,2042,71186,2020-10-26 20:56:36.908781+00:00,2020-10-26 21:19:10.465139+00:00,1.0,1.0,https://backend.academy.cs.cmu.edu/a/user/71186/files/4361979/1,
3702878,2070,71186,2020-11-02 22:11:22.297275+00:00,2020-11-02 22:21:34.964258+00:00,1.0,64.0,https://backend.academy.cs.cmu.edu/a/user/71186/files/4472894/1,
3121201,1977,71193,2020-09-25 21:24:06.209271+00:00,2020-09-28 21:49:15.127946+00:00,3.0,6.0,https://backend.academy.cs.cmu.edu/a/user/71193/files/3880065/1,
3239266,2003,71193,2020-10-02 21:05:03.594915+00:00,2020-10-06 21:32:23.350645+00:00,1.0,73.0,https://backend.academy.cs.cmu.edu/a/user/71193/files/3999931/1,
3702985,2070,71193,2020-11-02 22:17:58.434014+00:00,2020-11-02 22:21:25.696264+00:00,1.0,208.0,https://backend.academy.cs.cmu.edu/a/user/71193/files/4473003/1,
3868710,1975,72063,2020-11-13 13:55:01.856114+00:00,2020-11-13 13:58:02.950303+00:00,2.0,183.0,https://backend.academy.cs.cmu.edu/a/user/72063/files/4643924/1,
2996305,1933,72374,2020-09-19 03:25:56.191959+00:00,2020-09-19 03:27:37.043263+00:00,1.0,4.0,https://backend.academy.cs.cmu.edu/a/user/72374/files/3753819/1,
3249956,2057,72374,2020-10-05 13:17:49.765773+00:00,2020-10-05 13:47:07.793553+00:00,2.0,17.0,https://backend.academy.cs.cmu.edu/a/user/72374/files/4010754/1,
3008046,1903,72625,2020-09-21 13:20:02.531180+00:00,2020-09-22 17:02:02.871234+00:00,3.0,0.0,https://backend.academy.cs.cmu.edu/a/user/72625/files/3765643/1,
3442717,2024,72699,2020-10-16 13:21:56.584953+00:00,2020-10-16 13:42:22.593528+00:00,3.0,116.0,https://backend.academy.cs.cmu.edu/a/user/72699/files/4207607/1,
4230903,1988,72881,2020-12-10 15:19:09.314108+00:00,2020-12-14 15:23:34.404028+00:00,1.0,145.0,https://backend.academy.cs.cmu.edu/a/user/72881/files/5019792/1,
3344278,1924,72888,2020-10-09 14:56:02.818778+00:00,2020-10-09 15:03:42.863695+00:00,2.0,6.0,https://backend.academy.cs.cmu.edu/a/user/72888/files/4106728/1,
3901485,1981,72895,2020-11-16 16:09:13.177733+00:00,2020-11-16 16:11:18.686811+00:00,1.0,125.0,https://backend.academy.cs.cmu.edu/a/user/72895/files/4679099/1,
3074038,1917,72910,2020-09-23 22:57:22.614703+00:00,2020-09-23 22:58:09.026703+00:00,4.0,25.0,https://backend.academy.cs.cmu.edu/a/user/72910/files/3832286/1,
3074261,1924,72910,2020-09-23 23:31:58.574180+00:00,2020-09-24 00:20:29.493458+00:00,3.0,9.0,https://backend.academy.cs.cmu.edu/a/user/72910/files/3832510/1,
3144994,1948,73067,2020-09-28 20:44:53.718450+00:00,2020-09-29 14:08:51.640957+00:00,2.0,3.0,https://backend.academy.cs.cmu.edu/a/user/73067/files/3904257/1,
3255024,1987,73067,2020-10-05 14:59:07.433815+00:00,2020-10-05 15:05:20.302207+00:00,1.0,7.0,https://backend.academy.cs.cmu.edu/a/user/73067/files/4015871/1,
3131815,1914,73297,2020-09-28 13:20:21.103548+00:00,2020-09-28 13:28:40.618140+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/73297/files/3890928/1,
3522448,1987,73440,2020-10-21 18:27:55.883264+00:00,2020-10-21 18:45:16.379354+00:00,2.0,1.0,https://backend.academy.cs.cmu.edu/a/user/73440/files/4289106/1,
3565071,1989,73440,2020-10-23 18:24:06.992364+00:00,2020-10-23 18:27:20.354501+00:00,1.0,3.0,https://backend.academy.cs.cmu.edu/a/user/73440/files/4332639/1,
3565304,1993,73440,2020-10-23 18:33:33.512718+00:00,2020-10-23 18:48:54.051407+00:00,2.0,8.0,https://backend.academy.cs.cmu.edu/a/user/73440/files/4332904/1,
3565164,1992,73440,2020-10-23 18:27:31.117734+00:00,2020-10-23 18:33:31.474616+00:00,2.0,4.0,https://backend.academy.cs.cmu.edu/a/user/73440/files/4332732/1,
3627571,2001,73440,2020-10-28 14:58:34.778735+00:00,2020-10-28 17:58:17.444449+00:00,1.0,14.0,https://backend.academy.cs.cmu.edu/a/user/73440/files/4396491/1,
2855456,1898,73469,2020-09-11 18:00:38.043135+00:00,2020-09-11 18:01:29.402355+00:00,2.0,9.0,https://backend.academy.cs.cmu.edu/a/user/73469/files/3611320/1,
3419870,1911,73573,2020-10-15 13:17:58.313263+00:00,2020-10-19 13:06:36.040894+00:00,1.0,1.0,https://backend.academy.cs.cmu.edu/a/user/73573/files/4183893/1,
3379217,2003,74248,2020-10-13 13:34:13.449357+00:00,2020-10-13 15:24:41.775459+00:00,7.0,6.0,https://backend.academy.cs.cmu.edu/a/user/74248/files/4142703/1,
3583322,2015,74248,2020-10-26 15:14:56.936598+00:00,2020-10-26 15:40:37.959928+00:00,1.0,5.0,https://backend.academy.cs.cmu.edu/a/user/74248/files/4351224/1,
3648110,2032,74248,2020-10-29 15:30:20.924611+00:00,2020-10-29 15:39:17.677151+00:00,4.0,3.0,https://backend.academy.cs.cmu.edu/a/user/74248/files/4417507/1,
5955136,1933,74642,2021-05-04 15:30:37.149055+00:00,2021-05-04 15:31:21.777976+00:00,1.0,45.0,https://backend.academy.cs.cmu.edu/a/user/74642/files/6899441/1,
3829530,1976,75707,2020-11-11 15:20:13.491131+00:00,2020-11-11 15:23:31.242956+00:00,2.0,102.0,https://backend.academy.cs.cmu.edu/a/user/75707/files/4603830/1,
3829409,1975,75707,2020-11-11 15:16:26.041578+00:00,2020-11-11 15:20:07.989157+00:00,2.0,67.0,https://backend.academy.cs.cmu.edu/a/user/75707/files/4603707/1,
3703051,2071,76636,2020-11-02 22:22:46.216417+00:00,2020-11-02 22:28:01.899351+00:00,1.0,340.0,https://backend.academy.cs.cmu.edu/a/user/76636/files/4473071/1,
3773205,2072,76636,2020-11-06 22:30:15.409995+00:00,2020-11-06 22:33:45.486264+00:00,1.0,255.0,https://backend.academy.cs.cmu.edu/a/user/76636/files/4545394/1,
3702976,2070,76636,2020-11-02 22:17:34.461013+00:00,2020-11-02 22:21:55.788164+00:00,2.0,301.0,https://backend.academy.cs.cmu.edu/a/user/76636/files/4472994/1,
3924356,1933,77326,2020-11-17 15:41:16.270158+00:00,2020-11-17 15:42:33.672112+00:00,1.0,78.0,https://backend.academy.cs.cmu.edu/a/user/77326/files/4702489/1,
3539166,1917,77490,2020-10-22 15:57:13.478717+00:00,2020-10-22 16:10:28.313254+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/77490/files/4306036/1,
3638588,2004,77578,2020-10-29 00:49:27.783376+00:00,2020-10-29 17:29:13.164342+00:00,1.0,0.0,https://backend.academy.cs.cmu.edu/a/user/77578/files/4407789/1,
3785105,2182,78002,2020-11-09 15:03:15.146442+00:00,2020-11-09 15:10:08.249675+00:00,1.0,194.0,https://backend.academy.cs.cmu.edu/a/user/78002/files/4557643/1,
3034887,1909,78184,2020-09-22 13:20:00.580199+00:00,2020-09-22 13:26:19.605184+00:00,3.0,35.0,https://backend.academy.cs.cmu.edu/a/user/78184/files/3792691/1,
3316845,1933,78190,2020-10-08 13:04:29.692340+00:00,2020-10-08 13:07:13.223038+00:00,1.0,61.0,https://backend.academy.cs.cmu.edu/a/user/78190/files/4078712/1,
3345840,1922,78517,2020-10-09 15:37:15.477525+00:00,2020-10-09 15:59:47.333409+00:00,2.0,34.0,https://backend.academy.cs.cmu.edu/a/user/78517/files/4108417/1,
3366960,1937,78517,2020-10-12 15:47:17.925019+00:00,2020-10-18 17:27:31.308854+00:00,3.0,10.0,https://backend.academy.cs.cmu.edu/a/user/78517/files/4129916/1,
3426945,1939,78517,2020-10-15 15:45:44.872789+00:00,2020-10-18 18:17:25.523263+00:00,2.0,3.0,https://backend.academy.cs.cmu.edu/a/user/78517/files/4191399/1,
3519896,1917,78765,2020-10-21 17:18:03.177061+00:00,2020-10-21 17:48:58.492846+00:00,2.0,14.0,https://backend.academy.cs.cmu.edu/a/user/78765/files/4286538/1,
3043897,1902,78880,2020-09-22 16:59:19.796299+00:00,2020-09-22 17:01:03.705551+00:00,2.0,5.0,https://backend.academy.cs.cmu.edu/a/user/78880/files/3801815/1,
2945624,1911,78905,2020-09-16 22:07:38.151039+00:00,2020-09-16 22:14:47.193595+00:00,3.0,2.0,https://backend.academy.cs.cmu.edu/a/user/78905/files/3702362/1,
4425734,2164,78905,2021-01-07 18:34:42.500302+00:00,2021-01-07 18:35:39.922260+00:00,1.0,58.0,https://backend.academy.cs.cmu.edu/a/user/78905/files/5224605/1,
3553594,1929,80622,2020-10-23 12:55:40.251453+00:00,2020-10-26 13:51:58.290100+00:00,1.0,17.0,https://backend.academy.cs.cmu.edu/a/user/80622/files/4320822/1,
3633025,2024,80884,2020-10-28 17:47:12.004713+00:00,2020-10-28 17:50:51.797232+00:00,1.0,6.0,https://backend.academy.cs.cmu.edu/a/user/80884/files/4402073/1,
3261531,1921,82004,2020-10-05 17:45:11.721748+00:00,2020-10-09 15:13:28.016894+00:00,13.0,0.0,https://backend.academy.cs.cmu.edu/a/user/82004/files/4022465/1,
3515398,2110,82232,2020-10-21 15:16:05.716260+00:00,2020-10-22 13:24:34.187452+00:00,3.0,3.0,https://backend.academy.cs.cmu.edu/a/user/82232/files/4281931/1,
3626381,2144,82235,2020-10-28 14:18:13.845040+00:00,2020-10-28 15:22:09.659457+00:00,1.0,3.0,https://backend.academy.cs.cmu.edu/a/user/82235/files/4395259/1,
3789106,1926,82248,2020-11-09 16:49:27.976529+00:00,2020-11-09 16:53:54.800764+00:00,1.0,180.0,https://backend.academy.cs.cmu.edu/a/user/82248/files/4561860/1,
3627765,1922,84905,2020-10-28 15:06:10.203586+00:00,2021-02-09 15:12:54.176242+00:00,3.0,57.0,https://backend.academy.cs.cmu.edu/a/user/84905/files/4396686/1,
3565511,1972,85175,2020-10-23 18:42:03.613232+00:00,2020-10-23 18:48:07.033666+00:00,4.0,7.0,https://backend.academy.cs.cmu.edu/a/user/85175/files/4333114/1,
3797807,1917,86492,2020-11-10 00:56:56.314374+00:00,2020-11-10 00:57:46.842559+00:00,1.0,52.0,https://backend.academy.cs.cmu.edu/a/user/86492/files/4570979/1,
3195047,1911,86850,2020-10-01 01:24:49.235626+00:00,2020-10-01 01:41:41.043840+00:00,5.0,12.0,https://backend.academy.cs.cmu.edu/a/user/86850/files/3954877/1,
3281177,1930,86850,2020-10-06 16:17:22.645556+00:00,2020-10-06 16:29:41.337135+00:00,2.0,2.0,https://backend.academy.cs.cmu.edu/a/user/86850/files/4042427/1,
3679521,1898,87469,2020-10-31 00:56:10.101186+00:00,2020-10-31 00:56:28.235580+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/87469/files/4448996/1,
3149599,1895,89675,2020-09-29 12:08:43.597281+00:00,2020-10-19 12:02:26.696073+00:00,1.0,5.0,https://backend.academy.cs.cmu.edu/a/user/89675/files/3908916/1,
6027096,1905,89858,2021-05-10 14:45:39.721955+00:00,2021-05-10 14:50:33.732016+00:00,1.0,144.0,https://backend.academy.cs.cmu.edu/a/user/89858/files/6974760/1,
3465904,1917,90114,2020-10-19 13:25:06.877251+00:00,2020-10-19 13:32:29.292719+00:00,2.0,4.0,https://backend.academy.cs.cmu.edu/a/user/90114/files/4231362/1,
3185768,1893,90537,2020-09-30 16:39:01.066280+00:00,2020-09-30 16:43:19.466427+00:00,1.0,10.0,https://backend.academy.cs.cmu.edu/a/user/90537/files/3945481/1,
3528881,1930,91495,2020-10-22 11:42:14.699095+00:00,2020-10-22 11:50:02.659315+00:00,3.0,2.0,https://backend.academy.cs.cmu.edu/a/user/91495/files/4295594/1,
3529133,1935,91495,2020-10-22 12:01:01.710872+00:00,2020-10-22 12:12:38.147546+00:00,3.0,6.0,https://backend.academy.cs.cmu.edu/a/user/91495/files/4295848/1,
3551875,1937,91495,2020-10-23 11:31:22.809653+00:00,2020-10-23 12:03:01.359953+00:00,4.0,7.0,https://backend.academy.cs.cmu.edu/a/user/91495/files/4318974/1,
3689250,1981,92265,2020-11-02 14:27:36.689010+00:00,2020-11-02 14:28:52.609042+00:00,1.0,80.0,https://backend.academy.cs.cmu.edu/a/user/92265/files/4459060/1,
3719111,1986,92270,2020-11-04 12:15:01.348341+00:00,2020-11-04 12:15:52.415188+00:00,1.0,52.0,https://backend.academy.cs.cmu.edu/a/user/92270/files/4489924/1,
5146842,1892,92669,2021-03-01 11:54:40.858297+00:00,2021-03-01 11:55:00.825986+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/92669/files/6054238/1,
3529167,1925,92674,2020-10-22 12:04:07.874447+00:00,2020-10-22 12:15:45.722085+00:00,1.0,28.0,https://backend.academy.cs.cmu.edu/a/user/92674/files/4295882/1,
3608172,1923,92678,2020-10-27 15:58:59.094475+00:00,2020-10-27 16:11:54.929665+00:00,2.0,17.0,https://backend.academy.cs.cmu.edu/a/user/92678/files/4376753/1,
4043219,1934,92688,2020-11-25 11:43:03.788109+00:00,2020-11-25 11:43:58.770524+00:00,2.0,61.0,https://backend.academy.cs.cmu.edu/a/user/92688/files/4825514/1,
4190408,1981,92692,2020-12-08 14:41:03.225988+00:00,2020-12-08 14:42:02.264070+00:00,1.0,60.0,https://backend.academy.cs.cmu.edu/a/user/92692/files/4977317/1,
3657420,1902,93250,2020-10-29 20:36:11.615254+00:00,2020-10-29 20:39:28.338410+00:00,2.0,200.0,https://backend.academy.cs.cmu.edu/a/user/93250/files/4426656/1,
3583002,1926,93252,2020-10-26 15:07:13.108407+00:00,2020-11-03 15:50:39.143820+00:00,1.0,70.0,https://backend.academy.cs.cmu.edu/a/user/93252/files/4350900/1,
3743990,1898,93960,2020-11-05 15:47:31.031238+00:00,2020-11-05 15:48:11.749436+00:00,2.0,34.0,https://backend.academy.cs.cmu.edu/a/user/93960/files/4515408/1,
3675830,1902,94023,2020-10-30 18:32:59.812300+00:00,2020-10-30 18:33:36.716694+00:00,1.0,39.0,https://backend.academy.cs.cmu.edu/a/user/94023/files/4445270/1,
3693146,1971,95606,2020-11-02 16:05:28.424089+00:00,2020-11-02 16:08:44.113051+00:00,1.0,200.0,https://backend.academy.cs.cmu.edu/a/user/95606/files/4463009/1,
3649943,1914,97438,2020-10-29 16:20:11.410692+00:00,2020-10-29 16:26:02.278574+00:00,2.0,10.0,https://backend.academy.cs.cmu.edu/a/user/97438/files/4419383/1,
3650145,1915,97438,2020-10-29 16:26:03.821602+00:00,2020-10-29 16:30:32.211675+00:00,2.0,6.0,https://backend.academy.cs.cmu.edu/a/user/97438/files/4419587/1,
3730114,1976,99859,2020-11-04 18:49:34.377696+00:00,2020-11-04 18:51:20.322571+00:00,1.0,110.0,https://backend.academy.cs.cmu.edu/a/user/99859/files/4501238/1,
3729791,1975,99859,2020-11-04 18:40:38.861996+00:00,2020-11-04 18:48:06.748023+00:00,2.0,98.0,https://backend.academy.cs.cmu.edu/a/user/99859/files/4500908/1,
3635764,1939,101063,2020-10-28 19:32:14.867443+00:00,2020-10-28 19:44:43.032375+00:00,1.0,42.0,https://backend.academy.cs.cmu.edu/a/user/101063/files/4404910/1,
3683655,1933,102027,2020-11-01 22:02:11.699765+00:00,2020-11-01 22:04:52.505731+00:00,1.0,108.0,https://backend.academy.cs.cmu.edu/a/user/102027/files/4453199/1,
3655401,1935,102841,2020-10-29 19:02:11.330750+00:00,2020-10-29 19:22:46.908074+00:00,6.0,111.0,https://backend.academy.cs.cmu.edu/a/user/102841/files/4424944/1,
3671133,1890,104665,2020-10-30 16:19:48.678868+00:00,2020-10-30 16:25:14.573412+00:00,1.0,329.0,https://backend.academy.cs.cmu.edu/a/user/104665/files/4440444/1,
3974057,1892,104850,2020-11-19 15:56:49.305511+00:00,2020-11-19 15:57:29.515945+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/104850/files/4753632/1,
4018461,1892,104857,2020-11-23 15:40:23.071006+00:00,2020-11-23 15:41:04.416840+00:00,1.0,42.0,https://backend.academy.cs.cmu.edu/a/user/104857/files/4800023/1,
3975625,1893,106831,2020-11-19 16:32:49.517547+00:00,2020-11-19 16:40:13.005151+00:00,1.0,498.0,https://backend.academy.cs.cmu.edu/a/user/106831/files/4755329/1,
3783607,1890,108544,2020-11-09 14:22:23.343188+00:00,2020-11-09 14:22:45.436523+00:00,1.0,23.0,https://backend.academy.cs.cmu.edu/a/user/108544/files/4556049/1,
3832226,1892,110784,2020-11-11 16:47:58.643114+00:00,2020-11-11 16:48:19.091603+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/110784/files/4606557/1,
3829155,1892,110806,2020-11-11 15:09:32.194836+00:00,2020-11-11 15:09:55.929985+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/110806/files/4603397/1,
3871246,1892,110809,2020-11-13 14:54:34.399589+00:00,2020-11-13 14:54:45.346156+00:00,1.0,12.0,https://backend.academy.cs.cmu.edu/a/user/110809/files/4646485/1,
3989900,1892,111206,2020-11-20 12:57:06.951415+00:00,2020-11-20 12:57:52.610945+00:00,1.0,47.0,https://backend.academy.cs.cmu.edu/a/user/111206/files/4770038/1,
3952485,1898,112725,2020-11-18 17:10:30.085680+00:00,2020-11-18 17:11:16.936151+00:00,1.0,48.0,https://backend.academy.cs.cmu.edu/a/user/112725/files/4731481/1,
4154430,1891,114616,2020-12-04 18:55:58.728123+00:00,2020-12-04 18:56:11.784016+00:00,1.0,14.0,https://backend.academy.cs.cmu.edu/a/user/114616/files/4940202/1,
4079426,1891,116523,2020-12-01 13:27:13.672751+00:00,2020-12-01 13:27:30.151613+00:00,1.0,18.0,https://backend.academy.cs.cmu.edu/a/user/116523/files/4862690/1,
5141329,1892,118609,2021-02-27 08:49:21.274879+00:00,2021-02-27 08:49:32.754767+00:00,1.0,12.0,https://backend.academy.cs.cmu.edu/a/user/118609/files/6048223/1,
4273302,1892,119090,2020-12-14 18:10:34.432757+00:00,2020-12-14 18:10:59.431853+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/119090/files/5064110/1,
4313955,1898,119090,2020-12-17 14:31:47.037788+00:00,2020-12-17 14:32:13.847780+00:00,1.0,28.0,https://backend.academy.cs.cmu.edu/a/user/119090/files/5107054/1,
4765618,1892,119884,2021-02-01 14:06:47.475858+00:00,2021-02-01 14:07:11.760807+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/119884/files/5584829/1,
8752255,2187,122006,2021-11-03 17:24:51.653650+00:00,2021-11-03 17:35:46.924150+00:00,1.0,282.0,https://backend.academy.cs.cmu.edu/a/user/122006/files/9850887/1,
4244082,1891,122187,2020-12-11 10:17:59.970969+00:00,2020-12-11 10:18:24.847608+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/122187/files/5033574/1,
8752582,2187,122370,2021-11-03 17:28:29.025395+00:00,2021-11-03 17:40:11.786284+00:00,1.0,616.0,https://backend.academy.cs.cmu.edu/a/user/122370/files/9851217/1,
4559085,1892,130938,2021-01-18 12:34:40.771226+00:00,2021-01-18 12:35:28.138666+00:00,1.0,39.0,https://backend.academy.cs.cmu.edu/a/user/130938/files/5365543/1,
5349412,1892,130955,2021-03-16 08:59:32.381989+00:00,2021-03-16 09:00:01.380147+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/130955/files/6267628/1,
4608796,1899,130982,2021-01-21 10:35:34.572386+00:00,2021-01-21 10:36:54.554033+00:00,1.0,81.0,https://backend.academy.cs.cmu.edu/a/user/130982/files/5417889/1,
4412692,1892,131025,2021-01-07 10:54:10.875641+00:00,2021-01-07 10:54:29.431964+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/131025/files/5210591/1,
4528604,1892,131388,2021-01-14 18:12:39.956385+00:00,2021-01-14 18:13:21.495706+00:00,1.0,49.0,https://backend.academy.cs.cmu.edu/a/user/131388/files/5333786/1,
5516564,1899,131875,2021-03-30 05:06:50.701870+00:00,2021-03-30 05:08:32.738831+00:00,1.0,103.0,https://backend.academy.cs.cmu.edu/a/user/131875/files/6442067/1,
4611965,1892,135571,2021-01-21 14:21:57.450822+00:00,2021-01-21 14:22:22.069649+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/135571/files/5421180/1,
5416315,1892,136097,2021-03-22 00:29:55.154842+00:00,2021-03-22 00:30:24.526600+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/136097/files/6337343/1,
4531474,1891,136101,2021-01-14 19:27:03.800499+00:00,2021-01-14 19:29:31.018413+00:00,1.0,92.0,https://backend.academy.cs.cmu.edu/a/user/136101/files/5336848/1,
4635181,1891,136428,2021-01-22 14:29:50.710768+00:00,2021-01-22 14:30:10.114344+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/136428/files/5445971/1,
4600918,1899,136995,2021-01-20 18:54:12.928365+00:00,2021-01-20 18:54:47.027848+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/136995/files/5409531/1,
11618531,1891,138901,2022-03-15 16:39:18.843979+00:00,2022-03-15 16:40:13.482504+00:00,1.0,56.0,https://backend.academy.cs.cmu.edu/a/user/138901/files/12872794/1,
4835605,1892,139827,2021-02-04 18:14:26.960147+00:00,2021-02-04 18:14:48.953477+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/139827/files/5659655/1,
4764249,1891,143623,2021-02-01 13:21:50.821498+00:00,2021-02-01 13:22:14.872738+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/143623/files/5583217/1,
4707125,1892,144042,2021-01-27 16:42:11.832693+00:00,2021-01-27 16:42:39.354366+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/144042/files/5522517/1,
4702075,1891,145107,2021-01-27 14:02:15.703027+00:00,2021-01-27 14:06:20.867413+00:00,1.0,202.0,https://backend.academy.cs.cmu.edu/a/user/145107/files/5517207/1,
5618623,2045,147155,2021-04-12 04:29:27.333764+00:00,2021-04-12 04:42:11.454266+00:00,2.0,450.0,https://backend.academy.cs.cmu.edu/a/user/147155/files/6551530/1,
5069444,2038,147200,2021-02-22 19:32:40.495997+00:00,2021-02-22 20:06:07.780871+00:00,1.0,149.0,https://backend.academy.cs.cmu.edu/a/user/147200/files/5971878/1,
4825118,1898,147383,2021-02-04 14:43:21.257219+00:00,2021-02-04 14:43:56.448322+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/147383/files/5648521/1,
4994212,1892,152048,2021-02-16 16:24:45.278809+00:00,2021-02-16 16:25:09.247312+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/152048/files/5892524/1,
4931147,1892,152287,2021-02-10 16:23:33.472188+00:00,2021-02-10 16:23:51.754742+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/152287/files/5760571/1,
4940657,1891,153329,2021-02-10 23:19:20.524138+00:00,2021-02-10 23:19:34.798945+00:00,1.0,15.0,https://backend.academy.cs.cmu.edu/a/user/153329/files/5770826/1,
4940781,1892,153339,2021-02-10 23:29:41.991043+00:00,2021-02-10 23:30:14.447711+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/153339/files/5770952/1,
5956347,1892,157346,2021-05-04 16:00:21.772030+00:00,2021-05-04 16:00:46.074591+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/157346/files/6900696/1,
6259500,1899,157346,2021-05-30 20:23:14.590927+00:00,2021-05-30 20:23:54.059360+00:00,1.0,41.0,https://backend.academy.cs.cmu.edu/a/user/157346/files/7217598/1,
